encoder,family,granularity,notebook,augmentation,target,seed,fold,split,rmse,mae,r2,band_f1_macro,band_qwk,band_confusion_matrix,screening_f1,screening_auc,screening_confusion_matrix,selected_model,selected_params,encoder_model,search,config_json,logged_at,notes
E3_TSDAE_EP20,frozen,participant,03,no_augmentation,PHQ9,44,test,confirmatory,5.352243,4.345658,0.051211,0.251623,0.113801,"[[0, 5, 4, 0], [0, 6, 6, 0], [0, 4, 10, 0], [0, 6, 6, 1]]",0.465116,0.59612,"[[15, 6], [17, 10]]",GradientBoosting,"{""reg__learning_rate"": 0.014244739996890592, ""reg__max_depth"": 3, ""reg__n_estimators"": 108, ""reg__subsample"": 0.9178299664912868}",models/tsdae_e5_small/ep20,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:19:55,
E3_TSDAE_EP20,frozen,participant,03,no_augmentation,GAD7,44,test,confirmatory,4.912654,3.89251,0.046551,0.293819,0.170588,"[[1, 9, 2, 0], [0, 15, 2, 0], [0, 11, 2, 0], [0, 4, 1, 1]]",0.296296,0.578947,"[[25, 4], [15, 4]]",GradientBoosting,"{""reg__learning_rate"": 0.047920021258108327, ""reg__max_depth"": 3, ""reg__n_estimators"": 122, ""reg__subsample"": 0.9400758600241551}",models/tsdae_e5_small/ep20,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:21:04,
E3_TSDAE_EP20,frozen,participant,03,no_augmentation,PHQ9,45,test,confirmatory,5.6071,4.60516,-0.041297,0.162637,0.025231,"[[0, 4, 5, 0], [0, 6, 6, 0], [0, 8, 6, 0], [0, 5, 8, 0]]",0.489796,0.516755,"[[11, 10], [15, 12]]",KNN,"{""reg__metric"": ""manhattan"", ""reg__n_neighbors"": 14, ""reg__weights"": ""distance""}",models/tsdae_e5_small/ep20,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:22:16,
E3_TSDAE_EP20,frozen,participant,03,no_augmentation,GAD7,45,test,confirmatory,5.039834,4.053674,-0.003454,0.362542,0.278454,"[[3, 7, 2, 0], [0, 16, 1, 0], [0, 8, 5, 0], [0, 4, 2, 0]]",0.428571,0.566243,"[[26, 3], [13, 6]]",GradientBoosting,"{""reg__learning_rate"": 0.05876100795143838, ""reg__max_depth"": 5, ""reg__n_estimators"": 372, ""reg__subsample"": 0.6948886315382181}",models/tsdae_e5_small/ep20,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:23:30,
E3_TSDAE_EP20,frozen,participant,03,no_augmentation,PHQ9,46,test,confirmatory,5.151542,4.18561,0.121033,0.199721,0.167883,"[[0, 5, 3, 1], [0, 3, 9, 0], [0, 4, 10, 0], [0, 2, 10, 1]]",0.603774,0.59612,"[[11, 10], [11, 16]]",GradientBoosting,"{""reg__learning_rate"": 0.04464303577284222, ""reg__max_depth"": 3, ""reg__n_estimators"": 292, ""reg__subsample"": 0.6024985105341375}",models/tsdae_e5_small/ep20,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:24:38,
E3_TSDAE_EP20,frozen,participant,03,no_augmentation,GAD7,46,test,confirmatory,4.830402,3.982986,0.078211,0.211189,0.103659,"[[1, 9, 2, 0], [0, 14, 3, 0], [0, 11, 2, 0], [0, 4, 2, 0]]",0.230769,0.537205,"[[25, 4], [16, 3]]",GradientBoosting,"{""reg__learning_rate"": 0.010666417894970092, ""reg__max_depth"": 3, ""reg__n_estimators"": 309, ""reg__subsample"": 0.7590231788376834}",models/tsdae_e5_small/ep20,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:25:47,
E3_TSDAE_EP30,frozen,participant,03,no_augmentation,PHQ9,42,test,confirmatory,5.448949,4.48151,0.016616,0.146324,0.095179,"[[0, 6, 3, 0], [0, 4, 8, 0], [0, 7, 7, 0], [0, 5, 8, 0]]",0.468085,0.486772,"[[12, 9], [16, 11]]",GradientBoosting,"{""reg__learning_rate"": 0.010815983055225093, ""reg__max_depth"": 4, ""reg__n_estimators"": 158, ""reg__subsample"": 0.7599443886861021}",models/tsdae_e5_small/ep30,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:27:03,
E3_TSDAE_EP30,frozen,participant,03,no_augmentation,GAD7,42,test,confirmatory,4.849733,4.117934,0.070818,0.173077,0.017437,"[[0, 9, 3, 0], [0, 12, 5, 0], [0, 10, 3, 0], [0, 4, 2, 0]]",0.222222,0.546279,"[[24, 5], [16, 3]]",RandomForest,"{""reg__max_depth"": 10, ""reg__max_features"": 0.3, ""reg__min_samples_leaf"": 5, ""reg__n_estimators"": 199}",models/tsdae_e5_small/ep30,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:28:16,
E3_TSDAE_EP30,frozen,participant,03,no_augmentation,PHQ9,43,test,confirmatory,6.584772,5.517743,-0.436083,0.187137,-0.086374,"[[0, 4, 3, 2], [0, 5, 2, 5], [0, 8, 3, 3], [0, 7, 3, 3]]",0.434783,0.425926,"[[12, 9], [17, 10]]",DecisionTree,"{""reg__max_depth"": 3, ""reg__max_features"": ""sqrt"", ""reg__min_samples_leaf"": 3}",models/tsdae_e5_small/ep30,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:29:32,
E3_TSDAE_EP30,frozen,participant,03,no_augmentation,GAD7,43,test,confirmatory,5.094077,4.172451,-0.02517,0.264648,0.227332,"[[2, 8, 2, 0], [1, 10, 5, 1], [0, 8, 5, 0], [0, 3, 3, 0]]",0.424242,0.586207,"[[22, 7], [12, 7]]",GradientBoosting,"{""reg__learning_rate"": 0.15005863579700704, ""reg__max_depth"": 4, ""reg__n_estimators"": 355, ""reg__subsample"": 0.8788145226358075}",models/tsdae_e5_small/ep30,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:30:48,
E3_TSDAE_EP30,frozen,participant,03,no_augmentation,PHQ9,44,test,confirmatory,5.520094,4.417528,-0.009232,0.254853,0.045997,"[[0, 4, 4, 1], [0, 5, 6, 1], [0, 5, 9, 0], [0, 5, 6, 2]]",0.54902,0.537919,"[[11, 10], [13, 14]]",GradientBoosting,"{""reg__learning_rate"": 0.06120177070500293, ""reg__max_depth"": 4, ""reg__n_estimators"": 220, ""reg__subsample"": 0.6709837316199304}",models/tsdae_e5_small/ep30,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:31:59,
E3_TSDAE_EP30,frozen,participant,03,no_augmentation,GAD7,44,test,confirmatory,4.715758,4.020089,0.121447,0.222149,0.194286,"[[1, 8, 3, 0], [0, 11, 6, 0], [0, 9, 4, 0], [0, 2, 4, 0]]",0.375,0.622505,"[[22, 7], [13, 6]]",AdaBoost,"{""reg__learning_rate"": 0.6227357139284314, ""reg__n_estimators"": 81}",models/tsdae_e5_small/ep30,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:33:11,
E3_TSDAE_EP30,frozen,participant,03,no_augmentation,PHQ9,45,test,confirmatory,5.387887,4.191251,0.038532,0.229822,0.226277,"[[0, 5, 4, 0], [0, 4, 7, 1], [0, 3, 11, 0], [0, 2, 10, 1]]",0.701754,0.566138,"[[11, 10], [7, 20]]",GradientBoosting,"{""reg__learning_rate"": 0.06606739239864041, ""reg__max_depth"": 5, ""reg__n_estimators"": 106, ""reg__subsample"": 0.7914209218646778}",models/tsdae_e5_small/ep30,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:34:22,
E3_TSDAE_EP30,frozen,participant,03,no_augmentation,GAD7,45,test,confirmatory,4.802955,4.064422,0.088657,0.19249,0.085537,"[[0, 10, 2, 0], [0, 14, 3, 0], [0, 10, 3, 0], [0, 4, 2, 0]]",0.285714,0.568058,"[[24, 5], [15, 4]]",ExtraTrees,"{""reg__max_depth"": 20, ""reg__max_features"": 0.3, ""reg__min_samples_leaf"": 3, ""reg__n_estimators"": 187}",models/tsdae_e5_small/ep30,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:35:33,
E3_TSDAE_EP30,frozen,participant,03,no_augmentation,PHQ9,46,test,confirmatory,5.714205,4.673257,-0.081458,0.185458,0.016835,"[[0, 6, 1, 2], [0, 4, 7, 1], [0, 7, 7, 0], [0, 5, 7, 1]]",0.409091,0.510582,"[[13, 8], [18, 9]]",AdaBoost,"{""reg__learning_rate"": 0.016334795514765386, ""reg__n_estimators"": 203}",models/tsdae_e5_small/ep30,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:36:43,
E3_TSDAE_EP30,frozen,participant,03,no_augmentation,GAD7,46,test,confirmatory,5.007554,4.178045,0.009359,0.193051,0.129252,"[[1, 10, 1, 0], [0, 12, 5, 0], [0, 11, 2, 0], [0, 4, 2, 0]]",0.16,0.529946,"[[25, 4], [17, 2]]",AdaBoost,"{""reg__learning_rate"": 0.033483464901078355, ""reg__n_estimators"": 66}",models/tsdae_e5_small/ep30,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:37:50,
E0_TFIDF,frozen,participant,01,no_augmentation,PHQ9,42,test,confirmatory,5.452278,4.41224,0.015414,0.197129,0.206874,"[[0, 3, 6, 0], [0, 3, 9, 0], [0, 1, 13, 0], [0, 0, 13, 0]]",0.645161,0.52381,"[[6, 15], [7, 20]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T10:37:51,
E0_TFIDF,frozen,participant,01,no_augmentation,GAD7,42,test,confirmatory,4.916075,4.046659,0.045223,0.12987,0.058824,"[[0, 11, 1, 0], [0, 12, 5, 0], [0, 12, 1, 0], [0, 4, 2, 0]]",0.0,0.555354,"[[26, 3], [19, 0]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T10:38:04,
E0_TFIDF,frozen,participant,01,no_augmentation,PHQ9,43,test,confirmatory,5.647143,4.768194,-0.056223,0.179774,0.088785,"[[0, 4, 5, 0], [0, 2, 8, 2], [0, 3, 10, 1], [0, 3, 9, 1]]",0.689655,0.587302,"[[10, 11], [7, 20]]",AdaBoost,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T10:38:17,
E0_TFIDF,frozen,participant,01,no_augmentation,GAD7,43,test,confirmatory,4.934443,4.07895,0.038075,0.152569,0.085537,"[[0, 11, 1, 0], [0, 12, 5, 0], [0, 11, 2, 0], [0, 4, 2, 0]]",0.090909,0.53902,"[[27, 2], [18, 1]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T10:38:29,
E0_TFIDF,frozen,participant,01,no_augmentation,PHQ9,44,test,confirmatory,5.724395,4.704028,-0.085318,0.225413,0.177446,"[[0, 8, 0, 1], [0, 4, 6, 2], [0, 3, 10, 1], [0, 5, 7, 1]]",0.6,0.611993,"[[13, 8], [12, 15]]",AdaBoost,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T10:38:42,
E0_TFIDF,frozen,participant,01,no_augmentation,GAD7,44,test,confirmatory,4.908874,4.028071,0.048018,0.101695,0.014493,"[[0, 12, 0, 0], [0, 12, 5, 0], [0, 13, 0, 0], [0, 5, 1, 0]]",0.0,0.569873,"[[27, 2], [19, 0]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T10:38:55,
E0_TFIDF,frozen,participant,01,no_augmentation,PHQ9,45,test,confirmatory,5.891945,4.896165,-0.149781,0.185443,0.137563,"[[0, 7, 1, 1], [0, 2, 8, 2], [0, 3, 10, 1], [0, 4, 8, 1]]",0.627451,0.589947,"[[13, 8], [11, 16]]",AdaBoost,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T10:39:08,
E0_TFIDF,frozen,participant,01,no_augmentation,GAD7,45,test,confirmatory,4.934403,3.980772,0.038091,0.173077,0.126611,"[[0, 10, 2, 0], [0, 12, 5, 0], [0, 10, 3, 0], [0, 3, 3, 0]]",0.375,0.565336,"[[22, 7], [13, 6]]",AdaBoost,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T10:39:20,
E0_TFIDF,frozen,participant,01,no_augmentation,PHQ9,46,test,confirmatory,5.432089,4.414501,0.022691,0.183566,0.108214,"[[0, 3, 6, 0], [0, 3, 9, 0], [0, 2, 12, 0], [0, 2, 11, 0]]",0.724138,0.567901,"[[11, 10], [6, 21]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T10:39:33,
E0_TFIDF,frozen,participant,01,no_augmentation,GAD7,46,test,confirmatory,4.926308,4.04643,0.041244,0.137845,0.06962,"[[0, 11, 1, 0], [0, 13, 4, 0], [0, 12, 1, 0], [0, 4, 2, 0]]",0.090909,0.562613,"[[27, 2], [18, 1]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T10:39:46,
E0_TFIDF,frozen,participant,01,no_augmentation,PHQ9,42,test,confirmatory,5.452278,4.41224,0.015414,0.197129,0.206874,"[[0, 3, 6, 0], [0, 3, 9, 0], [0, 1, 13, 0], [0, 0, 13, 0]]",0.645161,0.52381,"[[6, 15], [7, 20]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T11:18:44,
E0_TFIDF,frozen,participant,01,no_augmentation,GAD7,42,test,confirmatory,4.916075,4.046659,0.045223,0.12987,0.058824,"[[0, 11, 1, 0], [0, 12, 5, 0], [0, 12, 1, 0], [0, 4, 2, 0]]",0.0,0.556261,"[[26, 3], [19, 0]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T11:18:57,
E0_TFIDF,frozen,participant,01,no_augmentation,PHQ9,43,test,confirmatory,5.647143,4.768194,-0.056223,0.179774,0.088785,"[[0, 4, 5, 0], [0, 2, 8, 2], [0, 3, 10, 1], [0, 3, 9, 1]]",0.689655,0.587302,"[[10, 11], [7, 20]]",AdaBoost,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T11:19:09,
